,l,k,m,ic.cohort.biomass.gm
6802,386,PinuVirg,10,53.96261487
6803,386,OxydArbo,20,161.2133119
6804,386,OxydArbo,10,26.98130744
6805,386,LiquStyr,10,13.49065372
6806,386,LiquStyr,30,130.8593411
6807,386,TsugCana,30,56.66074562
6808,386,TsugCana,10,13.49065372
6809,386,TsugCana,20,26.98130744
6810,386,LiriTuli,150,1790.884281
6811,386,MagnAcum,140,399.3233501
6812,386,MagnAcum,180,1042.153
6813,386,NyssSylv,10,40.47196115
6814,386,FaguGran,10,13.49065372
6815,387,TsugCana,40,72.17499739
6816,387,TsugCana,70,729.1698335
6817,387,TsugCana,20,13.49065372
6818,387,TsugCana,30,101.1799029
6819,387,TsugCana,60,377.7383041
6820,387,TsugCana,50,161.2133119
6821,387,NyssSylv,20,130.1848084
6822,387,NyssSylv,30,595.6123617
6823,387,PinuStro,40,157.8406485
6824,387,PinuStro,50,396.6252193
6825,387,PinuStro,30,33.05210161
6826,387,MagnMacr,30,140.9773314
6827,387,OxydArbo,30,143.0009294
6828,387,QuerPrin,50,1135.23851
6829,387,AcerRubr,40,286.6763915
6830,387,AcerPens,30,31.02850355
6831,387,BetuLent,40,161.8878446
6832,388,TsugCana,30,26.98130744
6833,388,TsugCana,50,599.6595578
6834,388,TsugCana,60,1535.910926
6835,388,TsugCana,40,105.9016317
6836,388,LiriTuli,50,414.1630691
6837,388,LiriTuli,150,585.4943714
6838,388,LiriTuli,20,25.63224206
6839,388,MagnMacr,70,261.7186821
6840,388,MagnMacr,10,13.49065372
6841,388,AescBuck,30,63.40607248
6842,388,AescBuck,50,129.5102757
6843,388,CaryGlab,20,13.49065372
6844,388,BetuLent,40,122.7649488
6845,388,PinuStro,130,1639.788959
6846,388,QuerAlba,140,1760.53031
6847,388,AcerRubr,40,221.9212537
6848,388,SassAlid,20,13.49065372
6849,389,BetuLent,90,1618.203913
6850,389,BetuLent,40,97.80723946
6851,389,BetuLent,70,632.7116594
6852,389,QuerRubr,80,528.1590931
6853,389,QuerRubr,90,1722.081947
6854,389,QuerRubr,40,83.64205305
6855,389,QuerRubr,50,283.9782608
6856,389,QuerRubr,130,2748.720695
6857,389,QuerPrin,60,292.7471857
6858,389,QuerPrin,70,267.7894763
6859,389,QuerPrin,50,132.8829391
6860,389,AcerRubr,40,283.9782608
6861,389,AcerRubr,60,566.6074562
6862,389,AcerRubr,90,625.2917998
6863,389,AcerRubr,20,13.49065372
6864,389,AmelArbo,30,21.58504595
6865,389,AmelArbo,40,92.41097797
6866,389,OxydArbo,30,40.47196115
6867,389,OxydArbo,100,260.3696168
6868,389,NyssSylv,70,625.9663325
6869,389,PinuStro,40,49.24088607
6870,390,PinuVirg,30,844.5149228
6871,390,PinuVirg,20,121.4158835
6872,390,QuerCocc,30,402.6960135
6873,390,QuerCocc,40,280.6055973
6874,390,CaryGlab,70,392.5780232
6875,390,CaryGlab,60,269.1385417
6876,390,CaryGlab,50,264.4168129
6877,390,AcerRubr,30,53.28808219
6878,390,AcerRubr,40,85.66565111
6879,390,AcerRubr,10,13.49065372
6880,390,LiriTuli,30,302.865176
6881,390,LiriTuli,20,33.05210161
6882,390,RobiPseu,20,64.75513785
6883,390,QuerPrin,30,249.5770938
6884,390,QuerPrin,90,1495.438965
6885,390,CaryAlba,60,534.2298872
6886,390,PinuEnch,30,37.09929773
6887,390,NyssSylv,10,26.98130744
6888,390,OxydArbo,20,27.65584012
6889,390,QuerAlba,70,1382.792006
6890,390,QuerVelu,30,62.0570071
6891,390,PinuStro,30,153.1189197
6892,390,PinuStro,20,18.21238252
6893,390,CornFlor,10,13.49065372
6894,391,QuerPrin,30,830.3497364
6895,391,QuerPrin,50,190.2182174
6896,391,OxydArbo,30,116.6941547
6897,391,OxydArbo,20,28.33037281
6898,391,MagnMacr,40,101.1799029
6899,391,MagnMacr,50,627.3153979
6900,391,QuerRubr,30,306.2378394
6901,391,QuerRubr,50,613.1502115
6902,391,QuerRubr,40,518.7156355
6903,391,RobiPseu,20,13.49065372
6904,391,NyssSylv,20,126.812145
6905,391,AcerRubr,30,152.444387
6906,391,AcerRubr,50,314.3322316
6907,391,AcerRubr,20,26.98130744
6908,391,AcerRubr,40,93.76004334
6909,391,TsugCana,40,31.70303624
6910,391,TsugCana,50,156.4915831
6911,391,TsugCana,30,76.22219351
6912,391,LiriTuli,150,602.3576885
6913,392,QuerCocc,40,503.2013837
6914,392,QuerCocc,20,35.07569967
6915,392,QuerCocc,60,370.3184446
6916,392,QuerCocc,30,91.0619126
6917,392,QuerCocc,50,448.5642361
6918,392,QuerPrin,50,288.6999896
6919,392,QuerPrin,40,163.9114427
6920,392,QuerPrin,30,191.5672828
6921,392,QuerPrin,90,1469.13219
6922,392,QuerPrin,80,707.5847875
6923,392,QuerPrin,70,212.4777961
6924,392,NyssSylv,40,356.1532582
6925,392,NyssSylv,30,113.9960239
6926,392,AcerRubr,50,107.2506971
6927,392,AcerRubr,30,28.33037281
6928,392,AcerRubr,60,118.7177527
6929,392,AcerRubr,40,49.91541876
6930,392,QuerVelu,40,39.12289578
6931,392,PinuRigi,30,33.05210161
6932,392,OxydArbo,30,38.4483631
6933,393,AcerRubr,50,289.3745223
6934,393,AcerRubr,60,212.4777961
6935,393,AcerSacc,110,227.3175152
6936,393,AcerSacc,20,13.49065372
6937,393,QuerPrin,130,2255.637302
6938,393,QuerPrin,50,96.45817409
6939,393,QuerPrin,100,241.4827016
6940,393,CaryGlab,60,167.2841061
6941,393,CaryGlab,90,420.908396
6942,393,CaryGlab,80,150.420789
6943,393,CaryGlab,50,38.4483631
6944,393,CaryAlba,50,54.63714756
6945,393,QuerAlba,130,3726.79309
6946,393,QuerAlba,110,290.7235876
6947,393,FaguGran,90,252.9497572
6948,393,PinuStro,40,47.8918207
6949,393,LiriTuli,110,91.0619126
6950,394,FaguGran,20,45.86822264
6951,394,FaguGran,50,393.2525559
6952,394,QuerAlba,40,583.4707733
6953,394,AcerRubr,40,276.5584012
6954,394,AcerRubr,30,120.0668181
6955,394,AcerRubr,20,46.54275533
6956,394,PinuEnch,40,232.039244
6957,394,PinuStro,30,138.9537333
6958,394,PinuStro,50,270.487607
6959,394,QuerCocc,20,93.76004334
6960,394,PinuVirg,20,55.98621293
6961,394,CornFlor,20,13.49065372
6962,394,QuerPrin,50,382.4600329
6963,394,QuerPrin,30,290.0490549
6964,394,QuerPrin,20,55.31168024
6965,394,CaryGlab,40,45.19368996
6966,395,NyssSylv,20,630.0135286
6967,395,NyssSylv,10,13.49065372
6968,395,QuerPrin,20,1175.035939
6969,395,QuerPrin,30,1413.145977
6970,395,QuerPrin,40,840.4677266
6971,395,PinuStro,20,53.96261487
6972,395,PinuStro,30,246.2044304
6973,395,AcerRubr,30,93.76004334
6974,395,CaryGlab,50,232.7137766
6975,395,QuerRubr,60,1187.177527
6976,395,CornFlor,20,14.83971909
6977,395,LiriTuli,60,608.4284827
6978,395,LiriTuli,40,443.1679746
6979,395,OxydArbo,20,41.82102653
6980,395,TsugCana,30,22.25957864
6981,396,OxydArbo,100,3148.718578
6982,396,OxydArbo,20,13.49065372
6983,396,SassAlid,20,13.49065372
6984,396,SassAlid,40,32.37756892
6985,396,AcerRubr,70,147.7226582
6986,396,AcerRubr,100,298.8179799
6987,396,AcerRubr,80,435.7481151
6988,396,AcerRubr,20,13.49065372
6989,396,AcerRubr,120,381.1109675
6990,396,AcerRubr,90,320.4030258
6991,396,AcerRubr,110,516.6920374
6992,396,AmelArbo,40,34.40116698
6993,396,AmelArbo,70,205.0579365
6994,396,FaguGran,50,62.0570071
6995,396,QuerPrin,130,174.029433
6996,396,BetuLent,50,13.49065372
6997,397,QuerCocc,30,408.7668077
6998,397,QuerCocc,20,143.6754621
6999,397,LiriTuli,30,733.2170296
7000,397,LiriTuli,20,15.51425178
7001,397,PinuTaed,20,226.6429825
7002,397,PinuVirg,30,366.9457811
7003,397,OxydArbo,20,53.96261487
7004,397,OxydArbo,10,13.49065372
7005,397,PinuStro,30,304.888774
7006,397,PinuStro,20,13.49065372
7007,397,QuerPrin,30,181.4492925
7008,397,QuerPrin,20,39.12289578
7009,397,RobiPseu,10,13.49065372
7010,397,AcerRubr,20,13.49065372
7011,397,CornFlor,20,13.49065372
7012,398,LiriTuli,40,215.8504595
7013,398,TsugCana,30,117.3686873
7014,398,TsugCana,20,13.49065372
7015,398,TsugCana,50,308.2614375
7016,398,TsugCana,40,240.8081689
7017,398,QuerAlba,50,1072.506971
7018,398,AcerRubr,50,519.3901682
7019,398,AcerRubr,40,534.2298872
7020,398,AcerRubr,60,366.9457811
7021,398,QuerPrin,30,174.029433
7022,398,PinuVirg,50,510.6212432
7023,398,PinuVirg,60,884.9868839
7024,398,PinuVirg,40,62.0570071
7025,398,PinuVirg,90,648.9004438
7026,398,PinuStro,30,47.21728801
7027,398,OxydArbo,10,13.49065372
7028,398,OxydArbo,20,30.35397087
7029,398,LiquStyr,70,185.4964886
7030,398,QuerRubr,130,567.9565215
7031,398,QuerRubr,40,244.855365
7032,398,PinuRigi,50,167.2841061
7033,398,CornFlor,20,35.75023235
7034,398,NyssSylv,20,45.86822264
7035,399,BetuLent,30,363.5731177
7036,399,BetuLent,40,706.2357221
7037,399,PinuVirg,30,139.628266
7038,399,AmelArbo,20,18.21238252
7039,399,AmelArbo,40,143.6754621
7040,399,AcerRubr,20,13.49065372
7041,399,AcerRubr,40,150.420789
7042,399,AcerRubr,30,78.92032425
7043,399,AcerSacc,70,236.0864401
7044,399,QuerAlba,60,789.2032425
7045,399,QuerAlba,50,291.3981203
7046,399,QuerAlba,80,149.0717236
7047,399,QuerAlba,70,730.5188988
7048,399,QuerAlba,40,237.4355054
7049,399,TsugCana,40,80.26938962
7050,399,TsugCana,30,312.9831663
7051,399,TsugCana,50,870.8216975
7052,399,MagnMacr,20,13.49065372
7053,399,NyssSylv,10,13.49065372
7054,399,NyssSylv,40,259.0205514
7055,399,OxydArbo,20,89.71284723
7056,399,OxydArbo,30,346.0352679
7057,399,PinuEnch,60,542.9988122
7058,399,QuerRubr,140,2510.610657
7059,399,LiriTuli,70,399.9978827
7060,399,TiliAmer,40,85.66565111
7061,400,PinuEnch,20,18.21238252
7062,400,CornFlor,10,13.49065372
7063,400,PinuVirg,40,348.7333986
7064,400,PinuVirg,20,126.812145
7065,400,CaryGlab,40,60.03340905
7066,400,CaryGlab,50,541.6497468
7067,400,QuerPrin,40,1095.441082
7068,400,QuerPrin,20,69.47686665
7069,400,QuerPrin,50,507.9231125
7070,400,QuerPrin,30,311.6341009
7071,400,AcerRubr,40,211.1287307
7072,400,AcerRubr,50,240.8081689
7073,400,QuerCocc,30,877.5670244
7074,400,NyssSylv,20,97.80723946
7075,400,NyssSylv,30,122.0904161
7076,400,PinuPung,10,26.98130744
7077,400,LiriTuli,50,287.3509242
7078,400,OxydArbo,30,49.24088607
7079,401,QuerAlba,30,528.1590931
7080,401,QuerStel,30,495.1069915
7081,401,PinuEnch,30,50.58995144
7082,401,PinuEnch,40,244.855365
7083,401,PinuEnch,50,889.03408
7084,401,QuerFalc,40,630.6880613
7085,401,OxydArbo,30,109.2742951
7086,401,OxydArbo,20,107.2506971
7087,401,PinuVirg,30,321.0775585
7088,401,PinuStro,10,26.98130744
7089,402,AcerRubr,30,320.4030258
7090,402,AcerRubr,50,579.4235772
7091,402,AcerRubr,20,58.68434367
7092,402,AcerRubr,10,23.60864401
7093,402,TsugCana,20,46.54275533
7094,402,TsugCana,30,128.835743
7095,402,QuerRubr,30,693.4196011
7096,402,QuerRubr,40,718.3773105
7097,402,LiriTuli,40,765.5945985
7098,402,LiriTuli,70,2221.910667
7099,402,LiriTuli,60,916.6899202
7100,402,BetuLent,40,582.7962406
7101,402,QuerVelu,40,1015.171692
7102,402,MagnMacr,20,137.6046679
7103,402,QuerPrin,30,420.908396
7104,402,QuerPrin,60,2348.722812
7105,402,OxydArbo,20,103.2035009
7106,403,FaguGran,10,13.49065372
7107,403,PinuStro,50,431.0263863
7108,403,PinuStro,20,94.43457603
7109,403,PinuStro,60,510.6212432
7110,403,PinuStro,40,125.4630796
7111,403,QuerPrin,80,1178.408602
7112,403,QuerAlba,70,789.8777752
7113,403,TsugCana,30,125.4630796
7114,403,TsugCana,10,13.49065372
7115,403,TsugCana,20,26.98130744
7116,403,LiriTuli,20,29.67943818
7117,403,LiriTuli,30,13.49065372
7118,403,LiriTuli,10,26.98130744
7119,403,OxydArbo,20,47.8918207
7120,403,OxydArbo,30,167.2841061
7121,403,PinuEnch,50,93.76004334
7122,403,RobiPseu,20,13.49065372
7123,403,AcerRubr,50,383.1345656
7124,403,AcerRubr,40,58.00981099
7125,404,NyssSylv,20,67.45326859
7126,404,NyssSylv,10,30.35397087
7127,404,OxydArbo,30,58.68434367
7128,404,OxydArbo,20,37.09929773
7129,404,QuerRubr,20,56.66074562
7130,404,QuerRubr,30,143.0009294
7131,404,QuerPrin,30,547.0460083
7132,404,CaryGlab,50,665.763761
7133,404,QuerCocc,20,56.66074562
7134,404,AcerRubr,30,96.45817409
7135,404,AcerRubr,40,727.8207681
7136,404,PinuVirg,20,29.00490549
7137,405,LiriTuli,50,105.227099
7138,405,LiriTuli,100,1010.449963
7139,405,LiriTuli,80,232.039244
7140,405,LiriTuli,40,88.36378185
7141,405,SassAlid,40,569.9801196
7142,405,SassAlid,30,31.70303624
7143,405,OxydArbo,30,304.2142413
7144,405,OxydArbo,40,329.1719507
7145,405,OxydArbo,50,103.2035009
7146,405,QuerPrin,30,29.00490549
7147,405,QuerPrin,60,361.5495196
7148,405,QuerPrin,80,313.6576989
7149,405,QuerPrin,50,350.082464
7150,405,QuerPrin,70,688.0233396
7151,405,QuerPrin,40,97.80723946
7152,405,QuerPrin,140,515.342972
7153,405,MagnMacr,30,184.8219559
7154,405,MagnMacr,40,217.8740575
7155,405,QuerCocc,50,243.5062996
7156,405,QuerCocc,70,849.2366516
7157,405,QuerCocc,130,1099.488278
7158,405,QuerCocc,30,46.54275533
7159,405,AmelArbo,20,26.98130744
7160,405,QuerAlba,30,41.14649384
7161,405,QuerAlba,40,147.7226582
7162,405,QuerRubr,40,311.6341009
7163,405,QuerRubr,140,678.579882
7164,405,QuerRubr,90,467.4511513
7165,405,QuerRubr,30,35.07569967
7166,405,BetuLent,60,307.5869048
7167,405,AcerRubr,60,561.8857274
7168,405,AcerRubr,50,70.82593202
7169,406,PinuStro,20,13.49065372
7170,407,QuerFalc,40,601.6831558
7171,407,QuerFalc,30,381.7855002
7172,407,QuerFalc,50,464.0784879
7173,407,QuerAlba,30,392.5780232
7174,407,QuerAlba,40,452.6114322
7175,407,PinuStro,40,153.1189197
7176,407,PinuStro,60,203.0343385
7177,407,PinuStro,70,255.647888
7178,407,AcerRubr,30,145.0245275
7179,407,OxydArbo,30,237.4355054
7180,407,QuerVelu,30,53.96261487
7181,407,LiriTuli,30,59.35887636
7182,408,BetuLent,40,1021.242486
7183,408,BetuLent,50,781.783383
7184,408,BetuLent,70,311.6341009
7185,408,AcerRubr,70,939.6240315
7186,408,AcerRubr,30,149.0717236
7187,408,TsugCana,40,231.3647113
7188,408,TsugCana,50,531.5317565
7189,408,FaguGran,70,353.4551274
7190,408,SassAlid,30,16.86331715
7191,409,QuerPrin,130,2988.179799
7192,409,QuerPrin,70,193.5908809
7193,409,QuerPrin,80,71.50046471
7194,409,QuerPrin,60,290.0490549
7195,409,QuerPrin,160,99.83083751
7196,409,QuerPrin,30,39.79742847
7197,409,QuerPrin,40,44.51915727
7198,409,QuerRubr,130,989.5394502
7199,409,QuerRubr,80,105.9016317
7200,409,PinuRigi,40,57.3352783
7201,409,PinuRigi,90,46.54275533
7202,409,AcerRubr,60,148.3971909
7203,409,AcerRubr,20,13.49065372
7204,409,AcerRubr,80,145.0245275
7205,409,AcerRubr,70,56.66074562
7206,409,AcerRubr,30,13.49065372
7207,409,QuerCocc,80,291.3981203
7208,409,QuerCocc,130,1405.051585
7209,409,QuerCocc,70,172.6803676
7210,409,QuerCocc,90,140.9773314
7211,409,QuerCocc,100,303.5397087
7212,409,OxydArbo,50,58.68434367
7213,409,OxydArbo,30,43.84462458
7214,409,OxydArbo,20,13.49065372
7215,409,OxydArbo,80,60.70794173
7216,409,OxydArbo,40,37.77383041
7217,409,OxydArbo,60,90.38737991
7218,409,QuerVelu,130,213.1523287
7219,409,RobiPseu,30,13.49065372
7220,410,AcerSacc,30,24.28317669
7221,410,AcerSacc,40,73.52406276
7222,410,AcerSacc,20,45.19368996
7223,410,FraxAmer,190,835.7459978
7224,410,FraxAmer,70,602.3576885
7225,410,FraxAmer,40,723.0990393
7226,410,FraxAmer,90,853.9583804
7227,410,AescBuck,40,60.70794173
7228,410,AescBuck,20,18.21238252
7229,410,QuerRubr,90,1129.842249
7230,410,QuerRubr,140,2648.889858
7231,411,QuerPrin,20,26.98130744
7232,411,QuerPrin,30,724.4481047
7233,411,QuerPrin,90,1934.559743
7234,411,QuerPrin,40,121.4158835
7235,411,QuerPrin,50,1508.929618
7236,411,QuerPrin,70,430.3518536
7237,411,OxydArbo,30,331.1955488
7238,411,OxydArbo,40,139.628266
7239,411,OxydArbo,20,150.420789
7240,411,CornFlor,20,26.98130744
7241,411,QuerRubr,90,1866.431942
7242,411,QuerRubr,70,549.0696063
7243,411,AcerRubr,30,31.02850355
7244,411,AcerRubr,50,87.68924917
7245,411,AcerRubr,40,180.1002271
7246,411,QuerCocc,40,62.0570071
7247,411,QuerVelu,140,1301.848084
7248,411,QuerVelu,50,99.83083751
7249,412,CaryGlab,50,13.49065372
7250,412,NyssSylv,20,44.51915727
7251,412,QuerPrin,50,3957.483268
7252,412,QuerPrin,40,182.7983579
7253,412,OxydArbo,20,92.41097797
7254,412,OxydArbo,30,596.961427
7255,412,AcerRubr,10,67.45326859
7256,412,AcerRubr,30,110.6233605
7257,412,AcerRubr,40,976.0487965
7258,412,AcerRubr,20,73.52406276
7259,412,LiriTuli,30,54.63714756
7260,412,LiriTuli,20,42.49555921
7261,412,LiriTuli,50,358.8513889
7262,412,LiriTuli,40,147.0481255
7263,412,QuerCocc,60,2710.946865
7264,412,QuerCocc,30,106.5761644
7265,412,BetuLent,50,994.261179
7266,412,BetuLent,40,198.3126097
7267,412,QuerVelu,40,336.5918103
7268,412,QuerAlba,50,615.1738095
7269,412,CaryAlba,30,30.35397087
7270,413,BetuLent,30,167.2841061
7271,413,BetuLent,50,437.0971805
7272,413,OxydArbo,20,70.82593202
7273,413,OxydArbo,30,47.21728801
7274,413,AcerRubr,50,791.2268406
7275,413,QuerPrin,60,697.4667972
7276,413,QuerPrin,50,704.2121241
7277,413,QuerPrin,40,271.8366724
7278,413,MagnMacr,20,31.70303624
7279,414,QuerCocc,60,402.6960135
7280,414,QuerCocc,130,161.2133119
7281,414,QuerCocc,70,105.227099
7282,414,QuerCocc,50,95.7836414
7283,414,QuerPrin,60,330.5210161
7284,414,QuerPrin,40,101.8544356
7285,414,QuerPrin,50,138.9537333
7286,414,QuerPrin,10,13.49065372
7287,414,QuerPrin,30,26.98130744
7288,414,QuerPrin,80,107.2506971
7289,414,QuerPrin,20,24.95770938
7290,414,PinuRigi,30,219.8976556
7291,414,PinuRigi,90,685.3252089
7292,414,PinuRigi,20,18.88691521
7293,414,AcerRubr,40,45.19368996
7294,414,AcerRubr,50,132.2084064
7295,414,OxydArbo,20,13.49065372
7296,414,QuerAlba,40,77.57125888
7297,415,BetuLent,20,14.83971909
7298,415,BetuLent,50,100.5053702
7299,415,BetuLent,60,904.5483318
7300,415,BetuLent,30,169.3077042
7301,415,AcerSacc,10,13.49065372
7302,415,AcerSacc,20,13.49065372
7303,415,QuerPrin,70,1047.549261
7304,415,QuerPrin,100,769.6417946
7305,415,QuerPrin,30,13.49065372
7306,415,QuerPrin,60,1753.110451
7307,415,QuerPrin,120,1365.254156
7308,415,RobiPseu,30,49.24088607
7309,415,AcerRubr,10,13.49065372
7310,415,AcerRubr,20,53.96261487
7311,415,AcerRubr,40,312.9831663
7312,415,AcerRubr,30,168.6331715
7313,415,AcerRubr,60,489.0361973
7314,415,MagnAcum,40,320.4030258
7315,415,OxydArbo,30,423.6065268
7316,415,QuerRubr,50,352.7805947
7317,415,QuerRubr,30,51.26448413
7318,415,PrunSero,50,327.8228854
7319,415,TiliAmhe,50,55.98621293
7320,416,OxydArbo,30,204.3834038
7321,416,OxydArbo,40,173.3549003
7322,416,LiriTuli,50,350.7569967
7323,416,LiriTuli,150,572.0037177
7324,416,LiriTuli,70,331.8700815
7325,416,LiriTuli,60,320.4030258
7326,416,BetuLent,50,361.5495196
7327,416,BetuLent,40,137.6046679
7328,416,BetuLent,60,299.4925125
7329,416,TsugCana,80,1648.557884
7330,416,TsugCana,30,122.0904161
7331,416,TsugCana,50,88.36378185
7332,416,TsugCana,70,756.8256736
7333,416,QuerCocc,60,772.3399254
7334,416,QuerCocc,90,799.3212328
7335,416,AcerRubr,60,473.5219455
7336,416,AcerRubr,40,118.04322
7337,416,RobiPseu,50,201.0107404
7338,416,QuerAlba,40,244.855365
7339,416,QuerAlba,100,1398.980791
7340,416,QuerAlba,30,45.86822264
7341,416,BetuAlle,40,84.99111842
7342,416,QuerRubr,60,644.8532477
7343,416,AmelArbo,40,61.38247442
7344,416,MagnMacr,30,42.49555921
7345,417,RobiPseu,20,13.49065372
7346,417,BetuAlle,40,1211.460704
7347,417,AcerPens,30,97.13270677
7348,417,BetuLent,40,426.3046575
7349,417,BetuLent,30,124.7885469
7350,417,BetuLent,20,67.45326859
7351,417,QuerRubr,30,534.2298872
7352,417,QuerRubr,40,697.4667972
7353,417,AcerRubr,40,353.4551274
7354,417,AcerRubr,60,1019.893421
7355,417,FaguGran,10,13.49065372
7356,417,FaguGran,30,110.6233605
7357,417,AmelArbo,30,106.5761644
7358,417,AcerSacc,70,441.1443766
7359,417,QuerPrin,30,111.2978932
7360,417,QuerPrin,40,336.5918103
7361,417,MagnAcum,40,232.7137766
7362,418,PinuVirg,40,125.4630796
7363,419,PinuStro,90,978.0723946
7364,419,PinuStro,40,71.50046471
7365,419,PinuStro,80,470.8238148
7366,419,PinuStro,30,13.49065372
7367,419,AcerRubr,30,312.9831663
7368,419,OxydArbo,20,99.83083751
7369,419,LiriTuli,50,656.3203034
7370,419,LiriTuli,40,134.9065372
7371,419,LiriTuli,70,584.8198387
7372,419,LiriTuli,60,729.8443662
7373,419,LiriTuli,30,79.59485694
7374,419,TsugCana,10,26.98130744
7375,419,QuerFalc,30,192.2418155
7376,419,QuerFalc,70,841.1422593
7377,419,BetuLent,30,113.3214912
7378,419,BetuLent,40,161.2133119
7379,419,PinuVirg,60,204.3834038
7380,419,PinuVirg,40,127.4866776
7381,419,PinuVirg,90,370.9929773
7382,420,TsugCana,50,86.3401838
7383,420,TsugCana,30,13.49065372
7384,420,QuerPrin,130,331.8700815
7385,420,QuerPrin,40,82.29298768
7386,420,QuerPrin,50,151.0953216
7387,420,QuerPrin,100,308.2614375
7388,420,QuerPrin,30,84.31658574
7389,420,QuerCocc,60,13.49065372
7390,420,OxydArbo,20,19.56144789
7391,420,OxydArbo,40,42.49555921
7392,420,OxydArbo,30,219.8976556
7393,420,OxydArbo,50,76.22219351
7394,420,AcerRubr,50,123.4394815
7395,420,AcerRubr,20,13.49065372
7396,420,AcerRubr,60,147.0481255
7397,420,AcerRubr,30,18.88691521
7398,420,PinuEnch,90,347.3843332
7399,420,PinuEnch,130,371.6675099
7400,420,QuerAlba,80,259.0205514
7401,420,QuerAlba,130,1765.252039
7402,420,QuerAlba,30,60.03340905
7403,420,QuerAlba,70,143.6754621
7404,420,NyssSylv,10,13.49065372
7405,420,NyssSylv,30,56.66074562
7406,420,IlexOpac,20,13.49065372
7407,420,LiriTuli,140,222.5957864
7408,421,MagnMacr,60,396.6252193
7409,421,MagnMacr,40,35.07569967
7410,421,MagnMacr,30,38.4483631
7411,421,MagnMacr,50,120.7413508
7412,421,MagnMacr,70,167.9586388
7413,421,AcerRubr,60,195.6144789
7414,421,AcerRubr,70,198.3126097
7415,421,AcerRubr,80,435.7481151
7416,421,QuerCocc,60,785.1560464
7417,421,QuerCocc,10,13.49065372
7418,421,TsugCana,30,87.01471648
7419,421,TsugCana,60,190.2182174
7420,421,TsugCana,20,13.49065372
7421,421,TsugCana,70,286.6763915
7422,421,TsugCana,40,129.5102757
7423,421,OxydArbo,30,291.3981203
7424,421,OxydArbo,40,62.73153979
7425,421,OxydArbo,20,13.49065372
7426,421,QuerAlba,130,621.9191364
7427,421,BetuLent,40,207.7560673
7428,421,PinuVirg,90,323.1011566
7429,421,PinuVirg,40,92.41097797
7430,421,QuerPrin,90,716.3537124
7431,421,QuerPrin,70,281.9546627
7432,421,QuerPrin,130,1632.3691
7433,421,CornFlor,20,29.00490549
7434,422,LiriTuli,30,71.50046471
7435,422,LiriTuli,20,59.35887636
7436,422,LiriTuli,10,13.49065372
7437,422,LiriTuli,40,100.5053702
7438,422,CaryGlab,20,13.49065372
7439,422,QuerVelu,20,95.10910871
7440,422,NyssSylv,10,55.98621293
7441,422,NyssSylv,20,77.57125888
7442,422,PinuRigi,30,967.9544043
7443,422,PinuRigi,20,41.14649384
7444,422,OxydArbo,20,259.0205514
7445,422,OxydArbo,30,99.83083751
7446,422,FaguGran,10,13.49065372
7447,422,AcerRubr,30,63.40607248
7448,422,AcerRubr,10,26.98130744
7449,422,AcerRubr,40,335.9172776
7450,422,AcerRubr,20,13.49065372
7451,422,QuerPrin,50,557.1639986
7452,422,QuerPrin,40,203.7088711
7453,422,QuerPrin,20,38.4483631
7454,422,QuerFalc,20,72.84953008
7455,423,AcerRubr,30,750.0803467
7456,423,AcerRubr,20,47.8918207
7457,423,AcerRubr,40,229.3411132
7458,423,NyssSylv,20,71.50046471
7459,423,NyssSylv,10,13.49065372
